post_id,post_title,date,raw_company,raw_title,raw_yoe,raw_salary,raw_salary_total,raw_location,company,title,location,yoe,salary,salary_total
1299210,Yugabyte | Software Engineer | India | New Grad,2021/06/27,buyhatke,software development engineer,fresher,9 lpa,: 11 lpa (inr),bengaluru,buyhatke,sde 1,bangalore,0.0,900000.0,1100000.0
1557256,Grofers | SDE 2| Bangalore,2021/11/03,grofers,software development engineer 2,5+ yrs,"rs. 46,00,000",": rs. 54,00,000 for first year",bangalore,grofers,sde 2,bangalore,5.0,4600000.0,5400000.0
1637254,Oracle |  IC3- Senior Applications Developer | Bengaluru,2021/12/20,oracle,ic3- senior applications developer,4,23 lpa,: 23 lpa,"bengaluru, india",oracle,n/a,bangalore,4.0,2300000.0,2300000.0
628456,Huawei | SWE | Bangalore,2020/05/12,huawei technologies,senior software engineer,2,rs 900000,: rs 1200000,bangalore,huawei,sde 2,bangalore,2.0,900000.0,1200000.0
1140293,Glance(InMobi) | SDE 4 | Bangalore,2021/04/03,glance,software development engineer 4,4.5,4600000,: ~ 52l + rsu's(includes jb and pf and gratuity),bangalore,glance,n/a,bangalore,4.5,4600000.0,5200000.0
561950,"Paytm | Senior Software Engineer | Bangalore, India",2020/04/03,paytm,senior software engineer,3.5 years,15,: ~16 lpa (inr),"bangalore, india",paytm,sde 2,bangalore,3.5,1500000.0,1600000.0
1214108,Harman Connected Services | Senior Product Engineer | Bangalore,2021/05/17,harman connected services,senior product engineer,3 years,"inr 15,00,000",": inr 15,50,000",bangalore,harman,product engineer 2,bangalore,3.0,1500000.0,1550000.0
1442673,Palo Alto Networks | SWE | Bangalore | August 2021,2021/09/03,palo alto networks,software engineer,4+,₹23l,: ₹23l + ₹2l + ₹2.7l + ₹37l/4 = ₹37l,bangalore,palo alto networks,sde 1,bangalore,4.0,2300000.0,-1.0
1750026,Arcesium | Hyderabad | Software Engineer 1,2022/02/07,arcesium,software engineer i,1.2,16 lpa,: 18.5 lpa for 1st year,hyderabad,arcesium,sde 1,hyderabad,1.2,1600000.0,1850000.0
1294293,Ola cabs - SDE 2,2021/06/24,flipkart,sde2,2 yr 8 months,2700000 inr,"first year (salary + bonus + stock): ~ 3,480,000 inr","bangalore, india",flipkart,sde 2,bangalore,2.6666666666666665,2700000.0,3480000.0
1716067,Zomato | SDE | On-campus,2022/01/24,zomato,product engineer,0,inr 20 lakhs,: ~ inr 30 lpa (ctc=50 lakhs),gurgaon,zomato,product engineer 1,delhi,0.0,2000000.0,5000000.0
1195653,Amazon| SDE2,2021/05/07,amazon,sde2,6+,"inr 31,00,000",: ~59 lpa first year/ ~61 lpa second year.,bangalore,amazon,sde 2,bangalore,6.0,3100000.0,6100000.0
351809,Hike | SDE | Delhi | 2019,2019/08/05,hike messenger,sde 1,0,rs 1700000,: rs 1800000,delhi,hike messenger,sde 1,delhi,0.0,1700000.0,1800000.0
1566504,Microsoft| L60 | Bangalore,2021/11/08,microsoft,software engineer l60,2.3+,"inr 20,00,000",": 29,50,000 inr",india,microsoft,n/a,india,2.3,2000000.0,2950000.0
1618076,Tekion | SSE | Bangalore,2021/12/08,tekion,sse,5.8 yrs,"inr 49,00,000",": inr 63,00,000","bangalore, india",tekion,sde 2,bangalore,5.8,4900000.0,6300000.0
1721185,Dunzo | SE 2 | Bangalore,2022/01/26,dunzo,se 2,4.5,35 lpa,: 42.5,"bangalore, india",dunzo,sde 2,bangalore,4.5,3500000.0,-1.0
1053990,Associate Software Engineer | Turvo | Hyderabad,2021/02/07,turvo inc,associate software engineer,1.5 years,"inr 15,00,000",,hyderabad,turvo,sde 1,hyderabad,1.5,1500000.0,-1.0
1192666,Arcesium | Senior Software Engineer | Hyderabad,2021/05/05,arcesium,senior software engineer,2.8,"inr 17,00,000",": inr 21,50,000",hyderabad,arcesium,sde 2,hyderabad,2.8,1700000.0,2150000.0
1052330,Swiggy | SDE2 | Bangalore,2021/02/06,swiggy,software development engineer 2,4.5,32 lpa,+ stocks): 43 lpa + variable bonus,bengaluru,swiggy,sde 2,bangalore,4.5,3200000.0,4300000.0
1225114,Airtel | Software Engineer 1 (SDE1) | Gurugram (Gurgaon),2021/05/23,airtel,software engineer 1,fresher -2021 graduate,"12,00,000",": 14,00,000",gurugram,airtel,sde 1,delhi,0.0,1200000.0,1400000.0
1347785,Prudential Technology and services-India | SDE 1 | Banglore,2021/07/19,prudential technology and services-india,software engineer 1,1.5 months,1400000,: ~20 lpa,bangalore,prudential technology and services india,sde 1,bangalore,1.5,1400000.0,2000000.0
1566510,OLA |SDE 2 | India,2021/11/08,ola,sde-2,4+ yrs,"rs. 44,00,000","~ rs. 53,00,000",india,ola,sde 2,india,4.0,4400000.0,5300000.0
1660132,Swiggy | SDE 3 Front End | Bangalore,2022/01/01,swiggy,software development engineer iii - front end,6,"55,00,000",": 65,85,000 cash + 9.5l stocks for first year",bangalore,swiggy,n/a,bangalore,6.0,5500000.0,6585000.0
1131132,Paypal SDE2,2021/03/28,paypal,sde 2,4,"inr 24,00,000",": inr 36,00,000 first year",india,paypal,sde 2,india,4.0,2400000.0,3600000.0
578781,Rudder Labs | Software Engineer | Hyderabad,2020/04/14,rudder labs,software engineer,2.6 years in oracle hyderabad,16 lpa,: 16 lpa (didn't negotiate),hyderabad,rudder labs,sde 1,hyderabad,2.6,1600000.0,1600000.0
1392621,Intuit | SE-2 | Bangalore,2021/08/09,intuit,se 2,3 years,inr 24.5 l,: inr 37.5l (first year),bangalore,intuit,sde 2,bangalore,3.0,2450000.0,3750000.0
568592,Western Digital | SDE1 | Bangalore,2020/04/08,western digital,sde1,0,"inr 13,50,000",": inr 17,00,000",bangalore,western digital,sde 1,bangalore,0.0,1350000.0,1700000.0
712286,Microsoft | SSE (L63)| Hyderabad,2020/06/30,microsoft,sse,8.8 years,40 lpa,: 65 lpa,hyderabad,microsoft,sde 2,hyderabad,8.8,4000000.0,6500000.0
1412534,Amazon Data Engineer 1 Bangalore,2021/08/19,amazon,data engineer,1,13.3 l,: 18.5 l first year,bangalore,amazon,data engineer 1,bangalore,1.0,1330000.0,1850000.0
1668552,Nutanix | MTS-1,2022/01/05,"nutanix, inc",mts 1,,"inr 20,00,000",": ctc 42 - 45 lakhs inr , first year - inr 26.5 lakhs (fix to get)",bangalore,nutanix,mts 1,bangalore,-1.0,2000000.0,2650000.0
1692398,Deloitte USI | Analyst | India | 2 Yr Exp,2022/01/16,deloitte usi,analyst,2,"7,00,000 fixed inr",": inr 9,10,000 (first year)",india,deloitte,analyst,india,2.0,700000.0,910000.0
803792,Amazon | SDE2 | Hyderabad,2020/08/21,amazon,sde2,9+,"rs 33,00,000",: 52.50 lpa (first year),hyderabad india,amazon,sde 2,hyderabad,9.0,3300000.0,5250000.0
928503,Tekion Corp | Software Engineer | Bangalore,2020/11/08,tekion corp,software engineer,1,inr 18 l,: ~23.5 l,bangalore,tekion,sde 1,bangalore,1.0,1800000.0,2350000.0
1725452,Western Digital | SDE | Bangalore,2022/01/28,western digital,sde,2+,"inr 17,50,000",": inr 21,00,000",bangalore,western digital,sde 1,bangalore,2.0,1750000.0,2100000.0
1252438,Cure.fit | Backend Engineer | Bangalore,2021/06/05,cure.fit,software engineer,almost 2 years,32 lpa,: 46.25l (32l + 10l bonus + 4.25l (esops)),bangalore,cure.fit,sde 1,bangalore,2.0,3200000.0,-1.0
1147099,KLA Tencor | Senior Engineer,2021/04/07,kla tencor,senior engineer,4+,"25,00,000 inr",": ~ 33,00,000",", india",kla tencor,sde 2,india,4.0,2500000.0,3300000.0
1662718,Uber | SDE2 | Bangalore,2022/01/02,uber,software engineer 2,2+ years,inr 42.5l,": ~ 73lacs first year, 67lacs from 2nd year onwards [including variable bonus]",bengaluru,uber,sde 2,bangalore,2.0,4250000.0,6700000.0
1243509,Wipro |Engineer,2021/05/31,wipro,project engineer,0,"3,50,000",": 3,76,000",india,wipro,project engineer,india,0.0,350000.0,376000.0
1163107,PayU | Senior Software Engineer | Bangalore,2021/04/17,payu,senior software engineer,5,24l,: 26.4l,bangalore,payu,sde 2,bangalore,5.0,2400000.0,2640000.0
1306041,Noon  - SDE 3,2021/06/30,noon academy,sde 3 equivalent,6.2 yrs,"41,00,000",: 43lpa,bangalore,noon academy,n/a,bangalore,6.2,4100000.0,4300000.0
737985,UnitedHealthGroup Associate Software Engineer,2020/07/15,uhg,associate software engineer,1 year,"inr 7,00,000",": 7,00,000",gurgaon,uhg,sde 1,delhi,1.0,700000.0,700000.0
1149936,PayPal | MTS1 | Bangalore,2021/04/09,paypal,mts1,almost 9 years,"37,50,000",": 62,25,000 (excluding joining bonus)",bangalore,paypal,mts 1,bangalore,9.0,3750000.0,6225000.0
1543752,Capgemini | Senior Analyst (A5) | Navi Mumbai,2021/10/27,capgemini,analyst,0,"4,00,000/-",": 4,00,000/-",bangalore,capgemini,analyst,bangalore,0.0,400000.0,400000.0
1154967,CISCO | Sabre | PS | Jio | Software Engineer |  Bangalore,2021/04/12,cisco,software engineer,5.3 yeras,"20,00,000 inr",: ~ 20 + 2.4 + 3 + 1.2= 26.60,bangalore,cisco,sde 1,bangalore,5.3,2000000.0,-1.0
591888,Google | L4 | Hyderabad,2020/04/22,google,l4,7,"3,000,000 inr",": 5,350,000 inr",hyderabad,google,sde 2,hyderabad,7.0,3000000.0,5350000.0
1587923,Adobe | Computer Scientist 1 | Bangalore,2021/11/20,adobe,cs1,5.5,"rs. 30,00,000",: rs. 47l (30 + 3 + ~14),bangalore,adobe,n/a,bangalore,5.5,3000000.0,4700000.0
267410,Amazon SDE-1,2019/04/03,amazon,sde-1,,"inr 15,50,000",": inr 31,00,000",hyderabad,amazon,sde 1,hyderabad,-1.0,1550000.0,3100000.0
1277121,Airtel | SDE1 | Gurgaon,2021/06/16,airtel x labs,sde 1,10 months,17.5l,: 17.5l,gurgaon,airtel,sde 1,delhi,0.8333333333333334,1750000.0,1750000.0
1413830,"Expedia Group | SDE2 | Gurgaon, India",2021/08/19,expedia group,sde-2,2.2 years,inr 24 lpa,: ~inr 32 lpa,"gurgaon, hr, india",expedia,sde 2,delhi,2.2,2400000.0,3200000.0
1386872,Google | L3 | Hyderabad,2021/08/06,google,swe 2 - level 3,"1 year, 1 month",20.4 lpa,: inr 37.06 lpa (20.4 base + 12.2 stocks + 3.06 perf bonus + 1 pf + 0.4 gratuity) + 3 lpa sign-on bonus in first year,"hyderabad, india",google,n/a,hyderabad,1.0833333333333333,2039999.9999999998,3706000.0
1119640,Freecharge | SDE-1 | Gurgaon | 1.5 YOE,2021/03/21,freecharge,sde-1,1.5 yoe,inr 1100000,: inr 11 lpa,gurgaon,freecharge,sde 1,delhi,1.5,1100000.0,1100000.0
1245193,Atlassian | P4 | Bengaluru,2021/06/01,atlassian,p4,7,"37,50,000",": 60,75,000","bengaluru, india",atlassian,p4,bangalore,7.0,3750000.0,6075000.0
1582867,Shiprocket | Software Engineer | Gurgaon,2021/11/17,shiprocket,software engineer,0,rs 4l,: ~ rs 4l,gurgaon,shiprocket,sde 1,delhi,0.0,400000.0,400000.0
1256879,Microsoft L61 || Paypal T24,2021/06/07,paypal (after negotitation),sde 3,4 years,"inr 34,00,000",,bangalore,paypal,sde 3,bangalore,4.0,3400000.0,-1.0
1657990,Amazon | SDE 2 | Bangalore,2021/12/31,amazon,sde2,5.11 yrs,inr 45 lpa,: ~ 68 lpa,bangalore,amazon,sde 2,bangalore,5.11,4500000.0,6800000.0
1628822,Amazon | SDE-1 | India,2021/12/14,amazon,sde-1,few months,base 14.5 lpa,: around 30 lpa,bangalore,amazon,sde 1,bangalore,-1.0,1450000.0,3000000.0
1421100,Amazon | SDE | Bangalore,2021/08/23,amazon,software development engineer,0,"₹ 14,50,000/-","- ₹ 18,69,000/- (first year, excluding relocation bonus)",bangalore,amazon,sde 1,bangalore,0.0,1450000.0,1869000.0
1657984,Accenture | SDE 2 | Bengaluru,2021/12/31,accenture,team lead,4+ years,"inr 16,00,000",: 16.98 lpa inr,bengaluru,accenture,n/a,bangalore,4.0,1600000.0,1698000.0
1204695,"Turvo vs Paytm, which one to join?",2021/05/12,turvo inc.,associate software engineer,1.5 years,15 lpa,: 16.5 lpa,hyderabad,turvo,sde 1,hyderabad,1.5,1500000.0,1650000.0
1596806,Gojek | SE | Bangalore,2021/11/26,gojek,software engineer,3yrs,25l,: ~inr 35l/yr,bangalore,gojek,sde 1,bangalore,3.0,2500000.0,3500000.0
573399,Reliance Ecommerce | Engineer 3 | Bangalore,2020/04/11,reliance retail,engineer iii,5,"40,00,000 inr",": 44,50,000 inr for 1st year",bangalore,reliance retail,sde 3,bangalore,5.0,4000000.0,4450000.0
838275,Oracle India | Applications Engineer | Bangalore,2020/09/09,oracle india,applications engineer,0,"inr 16,00,000",": inr 28,00,000 (first year: inr 28,00,000, rest: inr 22,00,000)",bangalore,oracle,applications engineer,bangalore,0.0,1600000.0,2200000.0
1732339,JP Morgan | SDE 1| Bangalore,2022/01/31,jp morgan & chase,sde1,0,"rs 12,00,000",": ~rs 15,00,000","bangalore, india",jp morgan,sde 1,bangalore,0.0,1200000.0,1500000.0
668715,Vmware | MTS-2 | Bangalore,2020/06/04,vmware,member of technical staff 2,3.5,19 lpa inr,: 34.16 lpa,bangalore,vmware,mts 2,bangalore,3.5,1900000.0,3415999.9999999995
1727052,Cognizant | Analyst | Bangalore,2022/01/29,cognizant,analyst,0,"3,90,000/-",": 3,90,000/-",bangalore,cognizant,analyst,bangalore,0.0,390000.0,390000.0
1328800,Accenture || 0 yr || Bangalore,2021/07/10,wipro,project engineer,fresher,"4,24,000",": 4,50,000","bangalore, india",wipro,project engineer,bangalore,0.0,424000.0,450000.0
1349232,Zeta | Senior Software Engineer | Bangalore,2021/07/20,zeta suite,senior software development engineer,~6,50l,: 57.5 first year,bangalore,zeta,sde 2,bangalore,6.0,5000000.0,-1.0
1557243,Google | L3 | Bangalore,2021/11/03,google,l3,7+,"₹22,00,000",": ₹ 36,00,000",bangalore,google,sde 1,bangalore,7.0,2200000.0,3600000.0
1206525,Reliance Jio | Android Developer | Bangalore (Is it a low ball offer ?),2021/05/13,reliance jio,android developer,6,7.8 lpa,: ~19.6 lpa,bangalore,reliance jio,n/a,bangalore,6.0,780000.0,1960000.0000000002
787277,SAP Labs | Developer Associate | India,2020/08/12,sap labs,developer associate,0,"inr 9,50,000",": inr 12,50,000",bangalore,sap labs,developer associate,bangalore,0.0,950000.0,1250000.0
1461068,Flipkart or Amazon | SDE-1,2021/09/13,flipkart,sde1,2.2 years,20.5l,: 22.5l + 25% esops (first year),bangalore,flipkart,sde 1,bangalore,2.2,2050000.0,2250000.0
794579,Oracle | MTS | India,2020/08/16,oracle,member of technical staff - server tech,0,"15,50,000 inr",": ~27,51,000 inr for the 1st year",bangalore,oracle,mts server technology,bangalore,0.0,1550000.0,2751000.0
902664,Honeywell | Software Engineer | India,2020/10/20,honeywell,sde,0,13.3l base,: 16.3 ctc,india,honeywell,sde 1,india,0.0,1330000.0,-1.0
365039,Service Now | Software Engineer | Hyderabad,2019/08/23,service now,software engineer,,"15,90,000",": 21,76,500",hyderabad,servicenow,sde 1,hyderabad,-1.0,1590000.0,2176500.0
1521302,NetApp | Member of Technical Staff 2 | Bengaluru,2021/10/14,netapp,member of technical staff 2,2.2,17.04 lpa,: 26 lpa,bangalore,netapp,mts 2,bangalore,2.2,1704000.0,2600000.0
1148157,Microsoft | SDE2 | L61 | Hyderabad,2021/04/08,"microsoft, hyderabad",sde2 l61,~3.7 yrs,25l base,: 31l + performance bonus,hyderabad,microsoft,sde 2,hyderabad,3.7,2500000.0,3100000.0
1264363,Near | Senior Data Engineer | Bangalore,2021/06/11,near,senior data engineer,4.5,"inr 29,00,000",": inr 32,00,000",bangalore,near,data engineer 2,bangalore,4.5,2900000.0,3200000.0
622185,Pegasystems | Software Engineer | Hyderabad,2020/05/09,pegasystems,software engineer,2.8 years,"16,50,000",": around 18,30,000 for first year",hyderabad,pega systems,sde 1,hyderabad,2.8,1650000.0,1830000.0
1658094,Optum | Associate Software Developer | Kolkata,2021/12/31,optum,associate software developer,0,₹ 13.75,: ₹ 15.9 lakh,kolkata,optum,sde 1,kolkata,0.0,1375000.0,1590000.0
996824,Deloitte USI | Consultant | Hyderabad,2021/01/01,deloitte usi,consultant,4,"₹ 11,50,000",": ~ ₹ 12,50,000",hyderabad india,deloitte,consultant,hyderabad,4.0,1150000.0,1250000.0
1305164,Infosys | Analyst,2021/06/29,oracle,senior mts,3 years,25.5 lpa,: 37.5 lpa (approximately in the 1st year),bangalore,oracle,mts 2,bangalore,3.0,2550000.0,3750000.0
1388532,Amazon | SDE 1 | Bangalore,2021/08/07,amazon,sde-1,0,"inr 14,50,000",": ~ inr 18,00,000",bangalore,amazon,sde 1,bangalore,0.0,1450000.0,1800000.0
1666608,COGNIZANT || PROGRAMMER ANALYST || KOLKATA,2022/01/04,cognizant,programmer analyst,1+,4.5 lpa,: 4.5 lpa,kolkata,cognizant,n/a,kolkata,1.0,450000.0,450000.0
1055099,Nurture.farm | SDE 2 | Bangalore,2021/02/08,nurture.farm,sde-2,2,"20,00,000 inr",": ~23,00,000 inr","bangalore, india",nurture.farm,sde 2,bangalore,2.0,2000000.0,2300000.0
1564919,Cognizant | Analyst |Pune,2021/11/07,cognizant,analyst,0,"3,90,000/-",": 3,90,000/-",pune,cognizant,analyst,pune,0.0,390000.0,390000.0
1616489,Microsoft SDE | L62 | Bengaluru,2021/12/07,microsoft,software engineer 2,6-years,35l,(considering 10% bonus),bengaluru,microsoft,sde 2,bangalore,6.0,3500000.0,-1.0
1136270,Turvo | Software Engineer,2021/04/01,turvo inc,associate software engineer,2+,"inr 16,00,000",": inr 20,00,000",hyderabad,turvo,sde 1,hyderabad,2.0,1600000.0,2000000.0
1402450,Dunzo | SDE -1 | Bangalore,2021/08/14,dunzo,sde-1,0,15.5,: 18,bangalore,dunzo,sde 1,bangalore,0.0,1550000.0,-1.0
1321788,Oracle | Application Developer 2 | Bangalore,2021/07/07,oracle,application developer 2,2 years,13.5lpa,: 13.5l,"bangalore, india",oracle,application developer 2,bangalore,2.0,1350000.0,1350000.0
1185086,Best resources for offer negotiation?,2021/05/01,hike messenger,sde 1,2 yrs in a start up,rs 1600000,: rs 1700000,delhi,hike messenger,sde 1,delhi,2.0,1600000.0,1700000.0
976046,Amazon | SDE 1 | India,2020/12/18,amazon,software dev engineer. i,2.5 yoe,"18,000,00/-",: ~24 lpa (1st year),india,amazon,sde 1,india,2.5,1800000.0,2400000.0
1073062,Walmart Labs | SDE 3 | Bangalore,2021/02/19,walmartlabs,sde-iii,3 years 1 month,"22,00,000",": 22,00,000 + 4,20,000 + ~85000 + 3,00,000 = 30,05,000 for first year",bangalore,walmart,sde 3,bangalore,3.0833333333333335,2200000.0,3005000.0
1202804,Oracle | MST2 | BLR India,2021/05/11,oracle,member of technical staff 2,2.7,"25,00,000 inr",: ~37l,"bangalore, india",oracle,mts 2,bangalore,2.7,2500000.0,3700000.0
1184373,Deloitte | Consultant | Apr 2021 | Hyderabad,2021/04/30,service based mnc,consultant,3 years 9 months,"inr 12,00,000",": ~inr 13,20,000",hyderabad,mnc,consultant,hyderabad,3.75,1200000.0,1320000.0
1532550,Meesho | SDE3 | Bangalore,2021/10/21,meesho,sde3 - applied for sde4,6.5,"50,00,000 inr",": 60,00,000 inr per year","bangalore, india",meesho,n/a,bangalore,6.5,5000000.0,6000000.0
1252941,JioSaavn | Software Engineer | Mumbai,2021/06/05,jiosaavn,software engineer,0,"inr 20,00,000",": ~ inr 30,25,000","mumbai, maharashtra",jiosaavn,sde 1,mumbai,0.0,2000000.0,3025000.0
1587499,Cognizant | Analyst | Bangalore,2021/11/20,cognizant,analyst,0,"3,80,000/-",": 3,80,000/-",bangalore,cognizant,analyst,bangalore,0.0,380000.0,380000.0
713204,Flipkart | Software Developer | Bangalore,2020/06/30,flipkart,software develpper,0,"18,00,000 inr",: ~23.84 lpa,"bangalore, india",flipkart,n/a,bangalore,0.0,1800000.0,2384000.0
1155066,Rivigo | Software Developer Engineer II,2021/04/12,rivigo,software developer engineer,2.9 years,"inr 22,00,000",": ~ inr 25,00,000 per year.",india,rivigo,sde 1,india,2.9,2200000.0,2500000.0
1417908,TCS - System Software Engineer,2021/08/21,tcs,system software engineer,0,376000,: 376000,banglore,tcs,systems engineer,bangalore,0.0,376000.0,376000.0
1224141,Twilio | Software Engineer (L3) | Bangalore,2021/05/23,twilio,software engineer,4.5,"27,50,000 inr",) ~ 42 lpa,bangalore,twilio,sde 1,bangalore,4.5,2750000.0,4200000.0
1519925,Microsoft | SDE2 | Hyderabad,2021/10/14,microsoft,,3.2 years,31.5lpa,: 53lpa first year,hyderabad,microsoft,n/a,hyderabad,3.2,3150000.0,5300000.0
1525762,Cohesity | MTS 4 | Bangalore,2021/10/17,cohesity,mts 4,6.5 years,54.5 lac,"for first year (salary + bonus + stock): 1.13 crore at 40$, 1 crore at 31$(people are selling at this price point in the secondary market)","bangalore, india",cohesity,mts 4,bangalore,6.5,5450000.0,-1.0
1652234,Dream 11 | SDE 2 | India,2021/12/28,dream11,sde-2,5+,"inr 45,00,000",": inr 60,00,000 (including everything)",india,dream11,sde 2,india,5.0,4500000.0,6000000.0
1636229,Cred | SDE 2 | Bengaluru,2021/12/19,cred,sde 2 level,4+ years,"inr 46,00,000",: 60lpa inr,bengaluru,cred,n/a,bangalore,4.0,4600000.0,6000000.0
1395775,Zeta | SDE2,2021/08/10,zeta,sde2,4+,inr 42l,: inr 47l for first year excluding esops,bangalore,zeta,sde 2,bangalore,4.0,4200000.0,4700000.0
514060,Amazon | SDE 1 | Bangalore,2020/02/19,amazon,sde - 1,1.5,16 lpa,: 20lpa,bangalore,amazon,sde 1,bangalore,1.5,1600000.0,2000000.0
559160,Harness | SE | Bangalore,2020/04/01,harness,se,4.6,"inr 35,00,000",": inr 42,00,000 first year",bangalore,harness,sde 1,bangalore,4.6,3500000.0,4200000.0
561399,Nykaa | Senior Software Developer | Gurgaon,2020/04/03,nykaa,senior software developer,3.5,"26,00,000",": 28,00,000",gurgaon,nykaa,sde 2,delhi,3.5,2600000.0,2800000.0
1675310,UrbanCompany | SDE1| Gurgaon,2022/01/08,urbancompany,sde 1,1.5,"₹17,00,000",": ₹23,00,000",gurgaon,urban company,sde 1,delhi,1.5,1700000.0,2300000.0
1152286,Wipro | Software Engineer,2021/04/11,wipro,technical analyst,0,"350,000 rupees",": 350,000",india,wipro,technical analyst,india,0.0,350000.0,350000.0
1252570,Here Technologies Engineering Manager II Mumbai,2021/06/05,here technologies,engineering manager ii,"16+ , 3+ years as em","rs 50,00,000",": 57,50,000 + stocks","mumbai, india",here technologies,n/a,mumbai,16.0,5000000.0,5750000.0
630620,Buyhutke | SDE1 | Bengaluru,2020/05/14,buyhutke,sde1,0,inr 1200000,": inr 16,00,000",bengaluru,buyhutke,sde 1,bangalore,0.0,1200000.0,1600000.0
730152,FreeCharge | Graduate Engineer Trainee (GET) | Gurugram,2020/07/11,freecharge,graduate engineer trainee,0,"inr 12,25,000",": inr 13,20,000",gurugram,freecharge,graduate engineer trainee,delhi,0.0,1225000.0,1320000.0
1545243,KLA Tencor : Technical Lead,2021/10/28,kla tencor,technical lead,5+,"₹30,00,000",: ₹39 lpa (first 2 year),india,kla tencor,sde 3,india,5.0,3000000.0,3900000.0
